X_um,Y_dev_um
1372.3849372384939,-16.632496513249652
1369.5955369595538,-13.843096234309623
1369.5955369595538,-11.053695955369596
1366.8061366806137,-11.053695955369596
1366.8061366806137,-8.264295676429569
1364.0167364016736,-8.264295676429569
1364.0167364016736,-5.47489539748954
1361.2273361227337,-5.47489539748954
1358.4379358437936,-5.47489539748954
1355.6485355648535,-5.47489539748954
1352.8591352859137,-5.47489539748954
1350.0697350069736,-5.47489539748954
1347.2803347280335,-5.47489539748954
1344.4909344490934,-8.264295676429569
1341.7015341701535,-8.264295676429569
1341.7015341701535,-11.053695955369596
1336.1227336122734,-11.053695955369596
1333.3333333333335,-13.843096234309623
1330.5439330543934,-13.843096234309623
1327.7545327754533,-13.843096234309623
1327.7545327754533,-16.632496513249652
1324.9651324965132,-16.632496513249652
1322.1757322175733,-16.632496513249652
1319.3863319386332,-19.421896792189678
1316.5969316596932,-19.421896792189678
1313.8075313807533,-19.421896792189678
1313.8075313807533,-22.211297071129707
1311.0181311018132,-25.000697350069736
1308.228730822873,-25.000697350069736
1305.439330543933,-25.000697350069736
1305.439330543933,-27.790097629009765
1302.6499302649931,-27.790097629009765
1299.860529986053,-30.57949790794979
1297.071129707113,-30.57949790794979
1294.281729428173,-30.57949790794979
1291.492329149233,-30.57949790794979
1288.702928870293,-30.57949790794979
1285.9135285913528,-30.57949790794979
1283.124128312413,-30.57949790794979
1280.3347280334729,-30.57949790794979
1280.3347280334729,-27.790097629009765
1280.3347280334729,-25.000697350069736
1277.5453277545328,-25.000697350069736
1277.5453277545328,-22.211297071129707
1277.5453277545328,-19.421896792189678
1277.5453277545328,-16.632496513249652
1277.5453277545328,-13.843096234309623
1274.755927475593,-13.843096234309623
1274.755927475593,-11.053695955369596
1274.755927475593,-8.264295676429569
1274.755927475593,-5.47489539748954
1271.9665271966528,-5.47489539748954
1271.9665271966528,-2.685495118549512
1269.1771269177127,-2.685495118549512
1266.3877266387726,-2.685495118549512
1263.5983263598328,-2.685495118549512
1258.0195258019526,-5.47489539748954
1255.2301255230127,-5.47489539748954
1252.4407252440726,-5.47489539748954
1249.6513249651325,-8.264295676429569
1246.8619246861924,-8.264295676429569
1246.8619246861924,-11.053695955369596
1244.0725244072526,-11.053695955369596
1241.2831241283125,-11.053695955369596
1238.4937238493724,-11.053695955369596
1238.4937238493724,-13.843096234309623
1235.7043235704325,-13.843096234309623
1232.9149232914924,-13.843096234309623
1232.9149232914924,-11.053695955369596
1230.1255230125523,-11.053695955369596
1227.3361227336122,-11.053695955369596
1224.5467224546724,-5.47489539748954
1221.7573221757323,-5.47489539748954
1221.7573221757323,-2.685495118549512
1218.9679218967922,-2.685495118549512
1216.1785216178523,0.10390516039051603
1213.3891213389122,0.10390516039051603
1210.5997210599721,2.893305439330544
1207.810320781032,5.682705718270571
1205.0209205020922,5.682705718270571
1202.231520223152,8.4721059972106
1199.442119944212,8.4721059972106
1196.6527196652721,8.4721059972106
1193.863319386332,8.4721059972106
1193.863319386332,11.261506276150628
1191.073919107392,11.261506276150628
1188.2845188284518,11.261506276150628
1185.495118549512,11.261506276150628
1182.7057182705719,11.261506276150628
1182.7057182705719,14.050906555090657
1179.9163179916318,14.050906555090657
1177.126917712692,14.050906555090657
1174.3375174337518,14.050906555090657
1171.5481171548117,16.840306834030685
1168.7587168758716,16.840306834030685
1165.9693165969318,16.840306834030685
1163.1799163179917,16.840306834030685
1157.6011157601117,16.840306834030685
1154.8117154811716,16.840306834030685
1152.0223152022315,19.629707112970713
1149.2329149232914,19.629707112970713
1146.4435146443516,19.629707112970713
1143.6541143654115,19.629707112970713
1140.8647140864714,19.629707112970713
1138.0753138075315,19.629707112970713
1135.2859135285914,19.629707112970713
1135.2859135285914,22.419107391910742
1132.4965132496513,22.419107391910742
1129.7071129707113,22.419107391910742
1126.9177126917714,22.419107391910742
1124.1283124128313,25.208507670850768
1124.1283124128313,27.997907949790797
1121.3389121338912,27.997907949790797
1121.3389121338912,30.787308228730826
1121.3389121338912,33.57670850767085
1121.3389121338912,36.36610878661088
1118.5495118549513,36.36610878661088
1118.5495118549513,39.15550906555091
1115.7601115760112,41.94490934449094
1115.7601115760112,44.73430962343097
1112.9707112970711,44.73430962343097
1112.9707112970711,47.523709902370996
1110.181311018131,47.523709902370996
1110.181311018131,50.31311018131102
1107.3919107391912,50.31311018131102
1104.602510460251,53.10251046025105
1101.813110181311,53.10251046025105
1099.0237099023711,53.10251046025105
1096.234309623431,53.10251046025105
1096.234309623431,55.891910739191076
1093.444909344491,55.891910739191076
1090.6555090655509,55.891910739191076
1087.866108786611,58.681311018131105
1085.076708507671,58.681311018131105
1085.076708507671,61.470711297071134
1082.2873082287308,61.470711297071134
1079.497907949791,61.470711297071134
1076.7085076708508,61.470711297071134
1076.7085076708508,64.26011157601116
1073.9191073919108,64.26011157601116
1071.1297071129707,64.26011157601116
1068.3403068340308,64.26011157601116
1068.3403068340308,67.04951185495119
1065.5509065550907,67.04951185495119
1062.7615062761506,67.04951185495119
1059.9721059972107,67.04951185495119
1057.1827057182707,67.04951185495119
1054.3933054393306,67.04951185495119
1054.3933054393306,64.26011157601116
1051.6039051603905,64.26011157601116
1046.0251046025105,64.26011157601116
1043.2357043235704,64.26011157601116
1040.4463040446306,61.470711297071134
1037.6569037656905,61.470711297071134
1034.8675034867504,61.470711297071134
1032.0781032078103,58.681311018131105
1029.2887029288704,58.681311018131105
1029.2887029288704,55.891910739191076
1026.4993026499303,55.891910739191076
1023.7099023709903,55.891910739191076
1020.9205020920502,53.10251046025105
1018.1311018131103,53.10251046025105
1015.3417015341702,55.891910739191076
1009.7629009762901,55.891910739191076
1006.9735006973501,55.891910739191076
1004.1841004184101,58.681311018131105
1001.39470013947,58.681311018131105
998.6052998605301,61.470711297071134
995.81589958159,61.470711297071134
993.02649930265,61.470711297071134
987.4476987447699,61.470711297071134
984.6582984658298,61.470711297071134
981.8688981868899,61.470711297071134
976.2900976290098,64.26011157601116
970.7112970711297,64.26011157601116
967.9218967921897,64.26011157601116
965.1324965132496,67.04951185495119
962.3430962343097,67.04951185495119
956.7642956764296,67.04951185495119
953.9748953974896,69.83891213389121
948.3960948396095,69.83891213389121
945.6066945606694,69.83891213389121
942.8172942817295,72.62831241283125
940.0278940027895,72.62831241283125
937.2384937238494,72.62831241283125
934.4490934449094,72.62831241283125
931.6596931659693,72.62831241283125
928.8702928870293,72.62831241283125
926.0808926080892,72.62831241283125
923.2914923291493,72.62831241283125
920.5020920502093,72.62831241283125
917.7126917712692,72.62831241283125
914.9232914923292,72.62831241283125
912.1338912133891,72.62831241283125
909.3444909344491,72.62831241283125
906.555090655509,72.62831241283125
903.7656903765691,72.62831241283125
900.9762900976291,72.62831241283125
898.186889818689,72.62831241283125
895.397489539749,72.62831241283125
892.6080892608089,72.62831241283125
889.818688981869,72.62831241283125
887.0292887029289,72.62831241283125
884.2398884239889,72.62831241283125
881.4504881450489,72.62831241283125
878.6610878661088,72.62831241283125
875.8716875871688,72.62831241283125
873.0822873082287,72.62831241283125
870.2928870292887,72.62831241283125
