Reduc.:Test_Brass-Reduc.,,Cu Zn,,
2θ - °,Intensity - cps,2θ - °,Y,Intensity - cps
5.03000020980835,155.418960571289,,,
5.03999996185303,152.485534667969,,,
5.05000019073486,149.546279907227,,,
5.05999994277954,146.601577758789,,,
5.07000017166138,143.651840209961,,,
5.07999992370605,140.697463989258,,,
5.09000015258789,137.738861083984,,,
5.09999990463257,134.776428222656,,,
5.1100001335144,131.810577392578,,,
5.11999988555908,128.841705322266,,,
5.13000011444092,125.870223999023,,,
5.1399998664856,122.896537780762,,,
5.15000009536743,119.921035766602,,,
5.15999984741211,116.944145202637,,,
5.17000007629395,113.966255187988,,,
5.17999982833862,110.987770080566,,,
5.19000005722046,108.009094238281,,,
5.19999980926514,105.030639648438,,,
5.21000003814697,102.052810668945,,,
5.21999979019165,99.0760040283203,,,
5.23000001907349,96.1006240844727,,,
5.23999977111816,93.1270751953125,,,
5.25,90.1557693481445,,,
5.26000022888184,87.1871032714844,,,
5.26999998092651,84.2214889526367,,,
5.28000020980835,81.2593154907227,,,
5.28999996185303,78.3010025024414,,,
5.30000019073486,75.3469467163086,,,
5.30999994277954,72.3975601196289,,,
5.32000017166138,69.4532318115234,,,
5.32999992370605,66.5143814086914,,,
5.34000015258789,63.5814094543457,,,
5.34999990463257,60.654712677002,,,
5.3600001335144,57.7347030639648,,,
5.36999988555908,54.8217811584473,,,
5.38000011444092,51.9163513183594,,,
5.3899998664856,49.0188217163086,,,
5.40000009536743,46.1295890808105,,,
5.40999984741211,43.2490653991699,,,
5.42000007629395,40.3776512145996,,,
5.42999982833862,37.5157508850098,,,
5.44000005722046,34.6637687683105,,,
5.44999980926514,31.8221111297607,,,
5.46000003814697,28.9911785125732,,,
5.46999979019165,26.1713771820068,,,
5.48000001907349,23.3631114959717,,,
5.48999977111816,20.5667858123779,,,
5.5,17.7828044891357,,,
5.51000022888184,15.011570930481,,,
5.51999998092651,12.2534894943237,,,
5.53000020980835,9.50896453857422,,,
5.53999996185303,6.77840042114258,,,
5.55000019073486,4.06220197677612,,,
5.55999994277954,1.36077237129211,,,
5.57000017166138,-1.32548344135284,,,
5.57999992370605,-3.99616146087646,,,
5.59000015258789,-6.65085744857788,,,
5.59999990463257,-9.2891674041748,,,
5.6100001335144,-11.9106864929199,,,
5.61999988555908,-14.5150108337402,,,
5.63000011444092,-17.1017360687256,,,
5.6399998664856,-19.6704578399658,,,
5.65000009536743,-22.2207717895508,,,
5.65999984741211,-24.7522754669189,,,
5.67000007629395,-27.2645606994629,,,
5.67999982833862,-29.7572288513184,,,
5.69000005722046,-32.2298698425293,,,
5.69999980926514,-34.6820831298828,,,
5.71000003814697,-37.1134643554688,,,
5.71999979019165,-39.5236053466797,,,
5.73000001907349,-41.912109375,,,
5.73999977111816,-44.278564453125,,,
5.75,-46.6225700378418,,,
5.76000022888184,-48.9437217712402,,,
5.76999998092651,-51.2416152954102,,,
5.78000020980835,-53.5158462524414,,,
5.78999996185303,-55.7660102844238,,,
5.80000019073486,-57.9917030334473,,,
5.80999994277954,-60.1925239562988,,,
5.82000017166138,-62.3680610656738,,,
5.82999992370605,-64.5179138183594,,,
5.84000015258789,-66.6416778564453,,,
5.84999990463257,-68.7389526367188,,,
5.8600001335144,-70.8093338012695,,,
5.86999988555908,-72.852409362793,,,
5.88000011444092,-74.8677825927734,,,
5.8899998664856,-76.8550415039063,,,
5.90000009536743,-78.8137893676758,,,
5.90999984741211,-81.3107604980469,,,
5.92000007629395,-84.7054748535156,,,
5.92999982833862,-88.7127380371094,,,
5.94000005722046,-93.0811538696289,,,
5.94999980926514,-97.5918655395508,,,
5.96000003814697,-102.057319641113,,,
5.96999979019165,-106.319969177246,,,
5.98000001907349,-110.251052856445,,,
5.98999977111816,-113.74927520752,,,
6,-116.73949432373,,,
6.01000022888184,-119.171440124512,,,
6.01999998092651,-121.018371582031,,,
6.03000020980835,-122.275733947754,,,
6.03999996185303,-122.959808349609,,,
6.05000019073486,-123.106369018555,,,
6.05999994277954,-122.769256591797,,,
6.07000017166138,-122.019035339355,,,
6.07999992370605,-120.941581726074,,,
6.09000015258789,-119.636627197266,,,
6.09999990463257,-118.27571105957,,,
6.1100001335144,-116.957473754883,,,
6.11999988555908,-115.681884765625,,,
6.13000011444092,-114.44889831543,,,
6.1399998664856,-113.258483886719,,,
6.15000009536743,-112.11060333252,,,
6.15999984741211,-111.005226135254,,,
6.17000007629395,-109.942314147949,,,
6.17999982833862,-108.921829223633,,,
6.19000005722046,-107.943740844727,,,
6.19999980926514,-107.008010864258,,,
6.21000003814697,-106.114601135254,,,
6.21999979019165,-105.263481140137,,,
6.23000001907349,-104.454612731934,,,
6.23999977111816,-103.687965393066,,,
6.25,-102.963493347168,,,
6.26000022888184,-102.28116607666,,,
6.26999998092651,-101.640953063965,,,
6.28000020980835,-101.042808532715,,,
6.28999996185303,-100.486709594727,,,
6.30000019073486,-99.9726028442383,,,
6.30999994277954,-99.5004730224609,,,
6.32000017166138,-99.0702743530273,,,
6.32999992370605,-98.6819686889648,,,
6.34000015258789,-98.3355255126953,,,
6.34999990463257,-98.0309066772461,,,
6.3600001335144,-97.7680816650391,,,
6.36999988555908,-97.547004699707,,,
6.38000011444092,-97.3676528930664,,,
6.3899998664856,-97.22998046875,,,
6.40000009536743,-97.1339569091797,,,
6.40999984741211,-97.0795516967773,,,
6.42000007629395,-97.0667114257813,,,
6.42999982833862,-97.0954208374023,,,
6.44000005722046,-97.1656341552734,,,
6.44999980926514,-97.2773132324219,,,
6.46000003814697,-97.4304351806641,,,
6.46999979019165,-97.6249465942383,,,
6.48000001907349,-97.8608322143555,,,
6.48999977111816,-98.1380386352539,,,
6.5,-98.4565353393555,,,
6.51000022888184,-98.816291809082,,,
6.51999998092651,-99.2172698974609,,,
6.53000020980835,-99.6594390869141,,,
6.53999996185303,-100.142753601074,,,
6.55000019073486,-100.667182922363,,,
6.55999994277954,-101.232688903809,,,
6.57000017166138,-101.839241027832,,,
6.57999992370605,-102.486801147461,,,
6.59000015258789,-103.175331115723,,,
6.59999990463257,-103.904800415039,,,
6.6100001335144,-104.675170898438,,,
6.61999988555908,-105.48641204834,,,
6.63000011444092,-106.338478088379,,,
6.6399998664856,-107.231346130371,,,
6.65000009536743,-108.164962768555,,,
6.65999984741211,-109.139312744141,,,
6.67000007629395,-110.154342651367,,,
