time_s,cg_from_tip_in
3.0500000000000003,103.10475051453302
3.06,103.11382250695524
3.0700000000000003,103.12287413351233
3.08,103.13190537320165
3.09,103.14091620499191
3.1,103.14990660782279
3.11,103.15887656060487
3.12,103.1678260422199
3.13,103.1767550315204
3.14,103.18566350732979
3.15,103.19455144844228
3.16,103.20341883362293
3.17,103.21226564160735
3.18,103.22109185110199
3.19,103.22989744078376
3.2,103.23868238930024
3.21,103.24744667526943
3.22,103.25619027727983
3.23,103.26491317389039
3.24,103.27361534363037
3.25,103.28229676499926
3.2600000000000002,103.29095741646695
3.27,103.29959727647342
3.2800000000000002,103.30821632342887
3.29,103.31681453571352
3.3000000000000003,103.32539189167773
3.31,103.33394836964176
3.3200000000000003,103.34248394789589
3.33,103.35099860470022
3.34,103.3594923182848
3.35,103.3679650668493
3.36,103.37641682856324
3.37,103.38484758156586
3.38,103.39325730396588
3.39,103.40164597384171
3.4,103.41001356924126
3.41,103.41836006818187
3.42,103.42668544865035
3.43,103.43498968860287
3.44,103.4432727659648
3.45,103.45153465863093
3.46,103.45977534446519
3.47,103.46799480130056
3.48,103.47619300693928
3.49,103.48436993915253
3.5,103.49252557568047
3.5100000000000002,103.50065989423229
3.52,103.50877287248589
3.5300000000000002,103.51686448808819
3.54,103.52493471865476
3.5500000000000003,103.53298354176985
3.56,103.54101093498652
3.5700000000000003,103.54901687582633
3.58,103.55700134177934
3.59,103.5649643103043
3.6,103.57290575882816
3.61,103.58082566474646
3.62,103.58872400542293
3.63,103.59660075818962
3.64,103.60445590034686
3.65,103.6122894091631
3.66,103.62010126187482
3.67,103.62789143568669
3.68,103.63565990777128
3.69,103.64340665526913
3.7,103.65113165528868
3.71,103.65883488490616
3.72,103.66651632116559
3.73,103.6741759410787
3.74,103.68181372162489
3.75,103.68942963975115
3.7600000000000002,103.69702367237203
3.77,103.70459579636952
3.7800000000000002,103.7121459885931
3.79,103.71967422585955
3.8000000000000003,103.72718048495302
3.81,103.73466474262493
3.8200000000000003,103.74212697559383
3.83,103.74956716054544
3.84,103.75698527413263
3.85,103.7643812929752
3.86,103.77175519365996
3.87,103.77910695274058
3.88,103.78643654673766
3.89,103.79374395213858
3.9,103.80102914539734
3.91,103.80829210293474
3.92,103.81553280113819
3.93,103.82275121636154
3.94,103.82994732492526
3.95,103.8371211031162
3.96,103.84427252718758
3.97,103.85140157335897
3.98,103.85850821781617
3.99,103.86559243671115
4.0,103.87265420616212
4.01,103.87969350225328
4.0200000000000005,103.88671030103484
4.03,103.89370457852306
4.04,103.90067631069994
4.05,103.90762547351349
4.0600000000000005,103.9145520428774
4.07,103.92145599467104
4.08,103.92833730473954
4.09,103.93519594889354
4.1,103.94203190290922
4.11,103.94884514252828
4.12,103.95563564345778
4.13,103.96240338137011
4.14,103.969148331903
4.15,103.97587047065937
4.16,103.9825697732073
4.17,103.98924621508
4.18,103.99589977177563
4.19,104.00253041875743
4.2,104.0091381314535
4.21,104.01572288525672
4.22,104.02228465552494
4.23,104.02882341758054
4.24,104.03533914671065
4.25,104.041831818167
4.26,104.04830140716584
4.2700000000000005,104.05474788888785
4.28,104.06117123847814
4.29,104.06757143104619
4.3,104.07394844166576
4.3100000000000005,104.08030224537475
4.32,104.08663281717529
4.33,104.09294013203353
4.34,104.09922416487973
4.3500000000000005,104.10548489060795
4.36,104.11172228407635
4.37,104.11793632010671
4.38,104.12412697348469
4.39,104.13029421895963
4.4,104.13643803124447
4.41,104.14255838501576
4.42,104.14865525491348
4.43,104.15472861554109
4.44,104.16077844146544
4.45,104.1668047072166
4.46,104.17280738728795
4.47,104.17878645613601
4.48,104.18474188818044
4.49,104.19067365780386
4.5,104.19658173935188
4.51,104.20246610713303
4.5200000000000005,104.20832673541872
4.53,104.21416359844304
4.54,104.21997667040283
4.55,104.22576592545757
4.5600000000000005,104.23153133772924
4.57,104.23727288130239
4.58,104.24299053022395
4.59,104.24868425850327
4.6000000000000005,104.25435404011192
4.61,104.25999984898374
4.62,104.26562165901467
4.63,104.27121944406285
4.64,104.27679317794833
4.65,104.28234283445312
4.66,104.28786838732117
4.67,104.29336981025823
4.68,104.29884707693166
4.69,104.30430016097073
4.7,104.3097290359661
4.71,104.31513367547002
4.72,104.32051405299629
4.73,104.32587014201997
4.74,104.33120191597753
4.75,104.33650934826666
4.76,104.34179241224622
4.7700000000000005,104.34705108123622
4.78,104.35228532851765
4.79,104.3574951273325
4.8,104.36268045088369
4.8100000000000005,104.36784127233484
4.82,104.3729775648105
4.83,104.37808930139576
4.84,104.38317645513632
4.8500000000000005,104.38823899903856
4.86,104.39327690606916
4.87,104.39829014915527
4.88,104.40327870118438
4.89,104.40824253500413
4.9,104.41318162342247
4.91,104.41809593920732
4.92,104.42298545508669
4.93,104.42785014374859
4.94,104.4326899778408
4.95,104.43750492997096
4.96,104.44229497270652
4.97,104.44706007857447
4.98,104.45180022006143
4.99,104.45651536961354
5.0,104.46120549963638
5.01,104.46587058249486
5.0200000000000005,104.47051059051319
5.03,104.47512549597482
5.04,104.47971527112232
5.05,104.48427988815729
5.0600000000000005,104.48881931924033
5.07,104.49333353649101
5.08,104.49782251198764
5.09,104.50228621776729
5.1000000000000005,104.50672462582585
5.11,104.51113770811767
5.12,104.51552543655568
5.13,104.51988778301121
5.14,104.52422471931409
5.15,104.52853621725232
5.16,104.5328222485722
5.17,104.53708278497813
5.18,104.54131779813261
5.19,104.54552725965607
5.2,104.54971114112693
5.21,104.55386941408139
5.22,104.55800205001344
5.23,104.56210902037466
5.24,104.56619029657436
5.25,104.57024584997927
5.26,104.5742756519136
5.2700000000000005,104.57827967365887
5.28,104.58225788645396
5.29,104.58621026149491
5.3,104.59013676993484
5.3100000000000005,104.59403738288401
5.32,104.5979120714096
5.33,104.60176080653557
5.34,104.6055835592428
5.3500000000000005,104.60938030046897
5.36,104.61315100110816
5.37,104.61689563201122
5.38,104.62061416398538
5.39,104.62430656779424
5.4,104.62797281415784
5.41,104.63161287375236
5.42,104.6352267172101
5.43,104.63881431511956
5.44,104.6423756380251
5.45,104.64591065642703
5.46,104.64941934078152
5.47,104.6529016615004
5.48,104.65635758895125
5.49,104.65978709345718
5.5,104.66319014529675
5.51,104.66656671470405
5.5200000000000005,104.66991677186833
5.53,104.6732402869342
5.54,104.6765372300014
5.55,104.67980757112471
5.5600000000000005,104.68305128031396
5.57,104.68626832753381
5.58,104.68945868270376
5.59,104.6926223156981
5.6000000000000005,104.69575919634568
5.61,104.69886929442997
5.62,104.70195257968894
5.63,104.70500902181483
5.64,104.70803859045436
5.65,104.71104125520831
5.66,104.71401698563173
5.67,104.71696575123356
5.68,104.71988752147689
5.69,104.72278226577848
5.7,104.72564995350905
5.71,104.72849055399291
5.72,104.73130403650799
5.73,104.73409037028584
5.74,104.7368495245113
5.75,104.73958146832268
5.76,104.74228617081148
5.7700000000000005,104.74496360102239
5.78,104.74761372795318
5.79,104.75023652055461
5.8,104.75283194773031
5.8100000000000005,104.75539997833684
5.82,104.75794058118333
5.83,104.76045372503164
5.84,104.7629393785962
5.8500000000000005,104.76539751054378
5.86,104.76782808949359
5.87,104.77023108401717
5.88,104.77260646263811
5.89,104.77495419383219
5.9,104.77727424602718
5.91,104.77956658760269
5.92,104.78183118689023
5.93,104.784068012173
5.94,104.78627703168583
5.95,104.78845821361513
5.96,104.7906115260987
5.97,104.79273693722573
5.98,104.7948344150367
5.99,104.79690392752319
6.0,104.79894544262793
6.01,104.80095892824457
6.0200000000000005,104.8029443522177
6.03,104.80490168234269
6.04,104.8068308863656
6.05,104.80873193198312
6.0600000000000005,104.81060478684245
6.07,104.81244941854118
6.08,104.81426579462723
6.09,104.81605388259881
6.1000000000000005,104.81781364990418
6.11,104.81954506394166
6.12,104.82124809205956
6.13,104.82292270155597
6.140000000000001,104.82456885967875
6.15,104.82618653362543
6.16,104.82777569054306
6.17,104.82933629752822
6.18,104.83086832162677
6.19,104.83237172983384
6.2,104.83384648909383
6.21,104.83529256630004
6.22,104.83670992829485
6.23,104.83809854186957
6.24,104.8394583737641
6.25,104.84078939066717
6.26,104.84209155921602
6.2700000000000005,104.84336484599638
6.28,104.84460921754236
6.29,104.84582464033633
6.3,104.84701108080887
6.3100000000000005,104.84816850533858
6.32,104.8492968802521
6.33,104.85039617182392
6.34,104.85146634627625
6.3500000000000005,104.85250736977908
6.36,104.8535192084499
6.37,104.85450182835368
6.38,104.85545519550274
6.390000000000001,104.85637927585672
6.4,104.8572740353224
6.41,104.85813943975361
6.42,104.8589754549511
6.43,104.85978204666259
6.44,104.86055918058243
6.45,104.86130682235171
6.46,104.86202493755799
6.47,104.86271349173532
6.48,104.8633724503641
6.49,104.86400177887089
6.5,104.86460144262847
6.51,104.86517140695557
6.5200000000000005,104.86571163711687
6.53,104.86622209832287
6.54,104.86670275572973
6.55,104.86715357443929
6.5600000000000005,104.86757451949882
6.57,104.86796555590097
6.58,104.86832664858373
6.59,104.8686577624302
6.6000000000000005,104.8689588622686
6.61,104.8692299128721
6.62,104.86947087895868
6.63,104.8696817251911
6.640000000000001,104.86986241617674
6.65,104.87001291646756
6.66,104.87013319055984
6.67,104.87022320289424
6.68,104.8702829178556
6.69,104.87031229977286
6.7,104.87031131291894
6.71,104.87027992151062
6.72,104.87021808970843
6.73,104.8701257816166
6.74,104.87000296128282
6.75,104.86984959269826
6.76,104.86966563979747
6.7700000000000005,104.86945106645805
6.78,104.86920583650083
6.79,104.86892991368953
6.8,104.8686232617308
6.8100000000000005,104.86828584427404
6.82,104.86791762491126
6.83,104.86751856717702
6.84,104.86708863454832
6.8500000000000005,104.8666277904444
6.86,104.86613599822675
6.87,104.86561322119891
6.88,104.8650594226064
6.890000000000001,104.86447456563654
6.9,104.86385861341843
6.91,104.86321152902275
6.92,104.86253327546173
6.93,104.86182381568888
6.94,104.86108311259912
6.95,104.86031112902842
6.96,104.85950782775376
6.97,104.85867317149318
6.98,104.85780712290538
6.99,104.85690964458979
7.0,104.85598069908643
7.01,104.85502024887568
7.0200000000000005,104.85402825637838
7.03,104.8530046839555
7.04,104.85194949390807
7.05,104.85086264847718
7.0600000000000005,104.8497441098437
7.07,104.84859384012826
7.08,104.8474118013911
7.09,104.84619795563194
7.1000000000000005,104.8449522647899
7.11,104.84367469074333
7.12,104.84236519530967
7.13,104.84102374024546
7.140000000000001,104.83965028724603
7.15,104.83824479794552
7.16,104.83680723391676
7.17,104.83533755667099
7.18,104.83383572765788
7.19,104.83230170826546
7.2,104.83073545981976
7.21,104.82913694358498
7.22,104.82750612076312
7.23,104.82584295249396
7.24,104.82414739985501
7.25,104.82241942386125
7.26,104.820658985465
7.2700000000000005,104.81886604555599
7.28,104.81704056496102
7.29,104.81518250444388
7.3,104.81329182470532
7.3100000000000005,104.81136848638283
7.32,104.80941245005056
7.33,104.80742367621913
7.34,104.80540212533558
7.3500000000000005,104.80334775778323
7.36,104.80126053388148
7.37,104.79914041388575
7.38,104.79698735798735
7.390000000000001,104.7948013263133
7.4,104.79258227892628
7.41,104.79033017582437
7.42,104.7880449769411
7.43,104.78572664214516
7.44,104.78337513124035
7.45,104.7809904039654
7.46,104.77857241999392
7.47,104.77612113893422
7.48,104.77363652032905
7.49,104.77111852365576
7.5,104.76856710832591
7.51,104.76598223368521
7.5200000000000005,104.76336385901348
7.53,104.76071194352429
7.54,104.75802644636515
7.55,104.75530732661711
7.5600000000000005,104.75255454329466
7.57,104.74976805534577
7.58,104.74694782165156
7.59,104.74409380102622
7.6000000000000005,104.74120595221697
7.61,104.73828423390377
7.62,104.73532860469928
7.63,104.73233902314868
7.640000000000001,104.72931544772962
7.65,104.72625783685196
7.66,104.72316614885771
7.67,104.72004034202081
7.68,104.71688037454717
7.69,104.71368620457427
7.7,104.71045779017126
7.71,104.70719508933873
7.72,104.70389806000847
7.73,104.70056666004349
7.74,104.69720084723778
7.75,104.69380057931622
7.76,104.69036581393442
7.7700000000000005,104.68689650867854
7.78,104.68339262106521
7.79,104.67985410854139
7.8,104.6762809284841
7.8100000000000005,104.6726730382005
7.82,104.66903039492747
7.83,104.66535295583179
7.84,104.6616406780097
7.8500000000000005,104.65789351848687
7.86,104.65411143421832
7.87,104.65029438208823
7.88,104.6464423189097
7.890000000000001,104.64255520142476
7.9,104.63863298630409
7.91,104.63467563014699
7.92,104.63068308948108
7.930000000000001,104.62665532076235
7.94,104.62259228037489
7.95,104.61849392463066
7.96,104.61436020976956
7.97,104.6101910919591
7.98,104.6059865272943
7.99,104.60174647179763
8.0,104.59747088141866
8.01,104.59315971203416
8.02,104.58881291944772
8.03,104.58443045938974
8.040000000000001,104.58001228751725
8.05,104.57555835941368
8.06,104.5710686305889
8.07,104.56654305647876
8.08,104.5619815924453
8.09,104.55738419377631
8.1,104.55275081568527
8.11,104.54808141331122
8.120000000000001,104.54337594171864
8.13,104.53863435589717
8.14,104.53385661076156
8.15,104.52904266115152
8.16,104.52419246183145
8.17,104.5193059674904
8.18,104.5143831327419
8.19,104.50942391212372
8.2,104.50442826009782
8.21,104.49939613105008
8.22,104.49432747929022
8.23,104.48922225905169
8.24,104.48408042449135
8.25,104.4789019296894
8.26,104.47368672864931
8.27,104.4684347752975
8.28,104.46314602348325
8.290000000000001,104.45782042697854
8.3,104.45245793947792
8.31,104.44705851459831
8.32,104.44162210587879
8.33,104.43614866678053
8.34,104.43063815068658
8.35,104.4250905109017
8.36,104.41950570065218
8.370000000000001,104.41388367308578
8.38,104.40822438127141
8.39,104.40252777819907
8.4,104.39679381677965
8.41,104.39102244984474
8.42,104.38521363014658
8.43,104.3793673103577
8.44,104.37348344307085
8.45,104.36756198079898
8.46,104.3616028759748
8.47,104.35560608095071
8.48,104.3495715479988
8.49,104.34349922931045
8.5,104.33738907699626
8.51,104.33124104308584
8.52,104.32505507952774
8.53,104.31883113818917
8.540000000000001,104.31256917085582
8.55,104.30626912923182
8.56,104.2999309649394
8.57,104.29355462951888
8.58,104.28714007442831
8.59,104.28068725104349
8.6,104.27419611065766
8.61,104.26766660448136
8.620000000000001,104.26109868364227
8.63,104.25449229918503
8.64,104.2478474020711
8.65,104.24116394317848
8.66,104.23444187330158
8.67,104.22768114315116
8.68,104.220881703354
8.69,104.21404350445269
8.700000000000001,104.20716649690567
8.71,104.2002506310868
8.72,104.19329585728536
8.73,104.1863021257058
8.74,104.17926938646745
8.75,104.17219758960466
8.76,104.16508668506623
8.77,104.15793662271541
8.78,104.15074735232984
8.790000000000001,104.14351882360113
8.8,104.13625098613483
8.81,104.12894378945018
8.82,104.1215971829799
8.83,104.11421111607018
8.84,104.10678553798026
8.85,104.09932039788235
8.86,104.0918156448615
8.870000000000001,104.08427122791532
8.88,104.07668709595379
8.89,104.0690631977992
8.9,104.06139948218579
8.91,104.05369589775967
8.92,104.0459523930786
8.93,104.03816891661182
8.94,104.0303454167398
8.950000000000001,104.02248184175413
8.96,104.01457813985726
8.97,104.00663425916237
8.98,103.9986501476931
8.99,103.9906257533834
9.0,103.98256102407741
9.01,103.97445590752913
9.02,103.96631035140229
9.03,103.95812430327015
9.040000000000001,103.94989771061536
9.05,103.94163052082965
9.06,103.93332268121372
9.07,103.924974138977
9.08,103.91658484123755
9.09,103.9081547350217
9.1,103.8996837672639
9.11,103.89117188480667
9.120000000000001,103.88261903440021
9.13,103.87402516270228
9.14,103.86539021627803
9.15,103.85671414159971
9.16,103.84799688504657
9.17,103.83923839290458
9.18,103.83043861136626
9.19,103.82159748653048
9.200000000000001,103.81271496440225
9.21,103.80379099089251
9.22,103.79482551181793
9.23,103.78581847290071
9.24,103.77676981976836
9.25,103.76767949795352
9.26,103.75854745289368
9.27,103.74937362993111
9.28,103.74015797431251
9.290000000000001,103.73090043118886
9.3,103.72160094561524
9.31,103.7122594625506
9.32,103.70287592685747
9.33,103.69345028330191
9.34,103.68398247655315
9.35,103.67447245118345
9.36,103.66492015166787
9.370000000000001,103.65532552238408
9.38,103.64568850761212
9.39,103.63600905153416
9.4,103.62628709823437
9.41,103.61652259169863
9.42,103.6067154758143
9.43,103.59686569437008
9.44,103.58697319105578
9.450000000000001,103.57703790946199
9.46,103.56705979308003
9.47,103.5570387853016
9.48,103.54697482941864
9.49,103.53686786862306
9.5,103.52671784600653
9.51,103.51652470456027
9.52,103.50628838717483
9.53,103.49600883663989
9.540000000000001,103.48568599564396
9.55,103.47531980677424
9.56,103.46491021251636
9.57,103.45445715525412
9.58,103.44396057726938
9.59,103.43342042074165
9.6,103.42283662774805
9.61,103.41220914026302
9.620000000000001,103.40153790015802
9.63,103.39082284920134
9.64,103.38006392905791
9.65,103.36926108128914
9.66,103.35841424735241
9.67,103.34752336860123
9.68,103.33658838628467
9.69,103.32560924154726
9.700000000000001,103.31458587542886
9.71,103.30351822886429
9.72,103.29240624268306
9.73,103.2812498576093
9.74,103.2700490142614
9.75,103.25880365315182
9.76,103.24751371468678
9.77,103.23617913916623
9.78,103.22479986678331
9.790000000000001,103.21337583762435
9.8,103.20190699166855
9.81,103.19039326878772
9.82,103.17883460874607
9.83,103.16723095119995
9.84,103.15558223569768
9.85,103.14388840167912
9.86,103.13214938847568
9.870000000000001,103.1203651353099
9.88,103.10853558129523
9.89,103.09666066543586
9.9,103.08474032662639
9.91,103.07277450365164
9.92,103.06076313518638
9.93,103.0487061597951
9.94,103.03660351593167
9.950000000000001,103.02445514193928
9.96,103.01226097605004
9.97,103.00002095638476
9.98,102.98773502095266
9.99,102.97540310765125
10.0,102.96302515426598
10.01,102.95060109846993
10.02,102.93813087782371
10.03,102.92561442977514
10.040000000000001,102.91305169165886
10.05,102.90044260069634
10.06,102.88778709399537
10.07,102.87508510854998
10.08,102.86233658124004
10.09,102.84954144883118
10.1,102.83669964797431
10.11,102.82381111520557
10.120000000000001,102.81087578694594
10.13,102.797893599501
10.14,102.78486448906068
10.15,102.77178839169906
10.16,102.75866524337395
10.17,102.74549497992686
10.18,102.73227753708242
10.19,102.71901285044846
10.200000000000001,102.70570085551549
10.21,102.69234148765649
10.22,102.67893468212678
10.23,102.66548037406356
10.24,102.65197849848572
10.25,102.63342784715618
10.26,102.6184258672873
10.27,102.6184258672873
10.28,102.6184258672873
10.290000000000001,102.6184258672873
10.3,102.6184258672873
10.31,102.6184258672873
10.32,102.6184258672873
10.33,102.6184258672873
10.34,102.6184258672873
10.35,102.6184258672873
10.36,102.6184258672873
10.370000000000001,102.6184258672873
10.38,102.6184258672873
10.39,102.6184258672873
10.4,102.6184258672873
10.41,102.6184258672873
10.42,102.6184258672873
10.43,102.6184258672873
10.44,102.6184258672873
10.450000000000001,102.6184258672873
10.46,102.6184258672873
10.47,102.6184258672873
10.48,102.6184258672873
10.49,102.6184258672873
10.5,102.6184258672873
10.51,102.6184258672873
10.52,102.6184258672873
10.53,102.6184258672873
10.540000000000001,102.6184258672873
10.55,102.6184258672873
10.56,102.6184258672873
10.57,102.6184258672873
10.58,102.6184258672873
10.59,102.6184258672873
10.6,102.6184258672873
10.61,102.6184258672873
10.620000000000001,102.6184258672873
10.63,102.6184258672873
10.64,102.6184258672873
10.65,102.6184258672873
10.66,102.6184258672873
10.67,102.6184258672873
10.68,102.6184258672873
10.69,102.6184258672873
10.700000000000001,102.6184258672873
10.71,102.6184258672873
10.72,102.6184258672873
10.73,102.6184258672873
10.74,102.6184258672873
10.75,102.6184258672873
10.76,102.6184258672873
10.77,102.6184258672873
10.78,102.6184258672873
10.790000000000001,102.6184258672873
10.8,102.6184258672873
10.81,102.6184258672873
10.82,102.6184258672873
10.83,102.6184258672873
10.84,102.6184258672873
10.85,102.6184258672873
10.86,102.6184258672873
10.870000000000001,102.6184258672873
10.88,102.6184258672873
10.89,102.6184258672873
10.9,102.6184258672873
10.91,102.6184258672873
10.92,102.6184258672873
10.93,102.6184258672873
10.94,102.6184258672873
10.950000000000001,102.6184258672873
10.96,102.6184258672873
10.97,102.6184258672873
10.98,102.6184258672873
10.99,102.6184258672873
11.0,102.6184258672873
11.01,102.6184258672873
11.02,102.6184258672873
11.03,102.6184258672873
11.040000000000001,102.6184258672873
11.05,102.6184258672873
11.06,102.6184258672873
11.07,102.6184258672873
11.08,102.6184258672873
11.09,102.6184258672873
11.1,102.6184258672873
11.11,102.6184258672873
11.120000000000001,102.6184258672873
11.13,102.6184258672873
11.14,102.6184258672873
11.15,102.6184258672873
11.16,102.6184258672873
11.17,102.6184258672873
11.18,102.6184258672873
11.19,102.6184258672873
11.200000000000001,102.6184258672873
11.21,102.6184258672873
11.22,102.6184258672873
11.23,102.6184258672873
11.24,102.6184258672873
11.25,102.6184258672873
11.26,102.6184258672873
11.27,102.6184258672873
11.28,102.6184258672873
11.290000000000001,102.6184258672873
11.3,102.6184258672873
11.31,102.6184258672873
11.32,102.6184258672873
11.33,102.6184258672873
11.34,102.6184258672873
11.35,102.6184258672873
11.36,102.6184258672873
11.370000000000001,102.6184258672873
11.38,102.6184258672873
11.39,102.6184258672873
11.4,102.6184258672873
11.41,102.6184258672873
11.42,102.6184258672873
11.43,102.6184258672873
11.44,102.6184258672873
11.450000000000001,102.6184258672873
11.46,102.6184258672873
11.47,102.6184258672873
11.48,102.6184258672873
11.49,102.6184258672873
11.5,102.6184258672873
11.51,102.6184258672873
11.52,102.6184258672873
11.53,102.6184258672873
11.540000000000001,102.6184258672873
11.55,102.6184258672873
11.56,102.6184258672873
11.57,102.6184258672873
11.58,102.6184258672873
11.59,102.6184258672873
11.6,102.6184258672873
11.61,102.6184258672873
11.620000000000001,102.6184258672873
11.63,102.6184258672873
11.64,102.6184258672873
11.65,102.6184258672873
11.66,102.6184258672873
11.67,102.6184258672873
11.68,102.6184258672873
11.69,102.6184258672873
11.700000000000001,102.6184258672873
11.71,102.6184258672873
11.72,102.6184258672873
11.73,102.6184258672873
11.74,102.6184258672873
11.75,102.6184258672873
11.76,102.6184258672873
11.77,102.6184258672873
11.78,102.6184258672873
11.790000000000001,102.6184258672873
11.8,102.6184258672873
11.81,102.6184258672873
11.82,102.6184258672873
11.83,102.6184258672873
11.84,102.6184258672873
11.85,102.6184258672873
11.86,102.6184258672873
11.870000000000001,102.6184258672873
11.88,102.6184258672873
11.89,102.6184258672873
11.9,102.6184258672873
11.91,102.6184258672873
11.92,102.6184258672873
11.93,102.6184258672873
11.94,102.6184258672873
11.950000000000001,102.6184258672873
11.96,102.6184258672873
11.97,102.6184258672873
11.98,102.6184258672873
11.99,102.6184258672873
12.0,102.6184258672873
12.01,102.6184258672873
12.02,102.6184258672873
12.030000000000001,102.6184258672873
12.040000000000001,102.6184258672873
12.05,102.6184258672873
12.06,102.6184258672873
12.07,102.6184258672873
12.08,102.6184258672873
12.09,102.6184258672873
12.1,102.6184258672873
12.11,102.6184258672873
12.120000000000001,102.6184258672873
12.13,102.6184258672873
12.14,102.6184258672873
12.15,102.6184258672873
12.16,102.6184258672873
12.17,102.6184258672873
12.18,102.6184258672873
12.19,102.6184258672873
12.200000000000001,102.6184258672873
12.21,102.6184258672873
12.22,102.6184258672873
12.23,102.6184258672873
12.24,102.6184258672873
12.25,102.6184258672873
12.26,102.6184258672873
12.27,102.6184258672873
12.280000000000001,102.6184258672873
12.290000000000001,102.6184258672873
12.3,102.6184258672873
12.31,102.6184258672873
12.32,102.6184258672873
12.33,102.6184258672873
12.34,102.6184258672873
12.35,102.6184258672873
12.36,102.6184258672873
12.370000000000001,102.6184258672873
12.38,102.6184258672873
12.39,102.6184258672873
12.4,102.6184258672873
12.41,102.6184258672873
12.42,102.6184258672873
12.43,102.6184258672873
12.44,102.6184258672873
12.450000000000001,102.6184258672873
12.46,102.6184258672873
12.47,102.6184258672873
12.48,102.6184258672873
12.49,102.6184258672873
12.5,102.6184258672873
12.51,102.6184258672873
12.52,102.6184258672873
12.530000000000001,102.6184258672873
12.540000000000001,102.6184258672873
12.55,102.6184258672873
12.56,102.6184258672873
12.57,102.6184258672873
12.58,102.6184258672873
12.59,102.6184258672873
12.6,102.6184258672873
12.61,102.6184258672873
12.620000000000001,102.6184258672873
12.63,102.6184258672873
12.64,102.6184258672873
12.65,102.6184258672873
12.66,102.6184258672873
12.67,102.6184258672873
